,UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
4974,4975,May 02 2018,DOG,Mixed/Other,3,F,False,Manhattan,10010
4975,4976,April 30 2018,DOG,POODLE MIX,8,M,True,Manhattan,10065
4976,4977,April 29 2018,DOG,Pit Bull,,U,False,Manhattan,10035
4977,4978,April 27 2018,DOG,Pit Bull,,U,False,Manhattan,10004
4978,4979,April 28 2018,DOG,Akita,,U,False,Manhattan,10001
4979,4980,April 27 2018,DOG,Mixed/Other,,U,False,Manhattan,
4980,4981,April 26 2018,DOG,MINI GOLDEN DOODLE,7,M,True,Manhattan,10022
4981,4982,April 29 2018,DOG,Chihuahua,1,M,False,Manhattan,
4982,4983,April 28 2018,DOG,MIXED TERRIER,5,M,True,Manhattan,10017
4983,4984,April 26 2018,DOG,Yorkshire Terrier,,U,False,Manhattan,
4984,4985,April 28 2018,DOG,Chihuahua,,U,False,Manhattan,10038
4985,4986,May 02 2018,DOG,Mixed/Other,13,M,True,Manhattan,10030
4986,4987,May 02 2018,DOG,Pit Bull,,U,False,Manhattan,
4987,4988,May 02 2018,DOG,"Poodle, Miniature",,U,False,Manhattan,10036
4988,4989,May 01 2018,DOG,Mixed/Other,,U,False,Manhattan,10033
4989,4990,May 03 2018,DOG,Beagle,3,M,True,Manhattan,
4990,4991,May 02 2018,DOG,Shih Tzu,,U,False,Manhattan,10026
4991,4992,May 02 2018,DOG,Pit Bull,,U,False,Manhattan,
4992,4993,April 23 2018,DOG,Mixed/Other,4,M,True,Manhattan,10032
4993,4994,May 03 2018,DOG,Great Dane,,U,False,Manhattan,
4994,4995,May 03 2018,DOG,Portuguese Water Dog,5,M,True,Manhattan,10065
4995,4996,May 02 2018,DOG,Chihuahua,7,M,False,Manhattan,
4996,4997,May 06 2018,DOG,PIT BULL / GERMAN SHEPHERD MIX,4M,F,False,Manhattan,10034
4997,4998,May 05 2018,DOG,COLLIE MIX,7,F,False,Manhattan,10128
4998,4999,May 05 2018,DOG,Pit Bull,,U,False,Manhattan,10006
4999,5000,May 07 2018,DOG,Beagle,2,M,False,Manhattan,
5000,5001,May 04 2018,DOG,BULLDOG MASTIFF MIX,5,M,True,Manhattan,10031
5001,5002,May 07 2018,DOG,Mixed/Other,5,M,False,Manhattan,10029
5002,5003,May 06 2018,DOG,COCKAPOO MIX,5,F,True,Manhattan,10022
5003,5004,May 07 2018,DOG,SAINT BERNARD MIX,6,F,True,Manhattan,10065
5004,5005,May 06 2018,DOG,,,U,False,Manhattan,10023
5005,5006,May 05 2018,DOG,Pit Bull,,U,False,Manhattan,10009
5006,5007,May 07 2018,DOG,Mixed/Other,,U,False,Manhattan,10034
5007,5008,May 04 2018,DOG,,,U,False,Manhattan,10009
5008,5009,May 05 2018,DOG,Mixed/Other,,U,False,Manhattan,
5009,5010,May 02 2018,DOG,Pit Bull,,U,False,Manhattan,10014
5010,5011,May 07 2018,DOG,POODLE MIX,6,M,True,Manhattan,10035
5011,5012,May 04 2018,DOG,Pit Bull,,U,False,Manhattan,10027
5012,5013,May 08 2018,DOG,Wire Fox Terrier,4,M,True,Manhattan,10030
5013,5014,May 09 2018,DOG,Siberian Husky,12,M,False,Manhattan,10075
5014,5015,May 10 2018,DOG,TERRIER,,U,False,Manhattan,10034
5015,5016,May 08 2018,DOG,Pit Bull,3,M,True,Manhattan,10004
5016,5017,May 08 2018,DOG,,,U,False,Manhattan,
5017,5018,May 10 2018,DOG,,,U,False,Manhattan,
5018,5019,May 05 2018,DOG,Mixed/Other,4,M,False,Manhattan,10002
5019,5020,May 09 2018,DOG,,,U,False,Manhattan,
5020,5021,May 08 2018,DOG,,,U,False,Manhattan,
5021,5022,May 11 2018,DOG,Rhodesian Ridgeback,2,M,True,Manhattan,
5022,5023,May 10 2018,DOG,,,U,False,Manhattan,
5023,5024,May 14 2018,DOG,,,U,False,Manhattan,
5024,5025,May 12 2018,DOG,PUGGLE MIX,3,M,True,Manhattan,10011
5025,5026,May 07 2018,DOG,MINI AUSTRALIAN SHEPHERD,2,F,True,Manhattan,
5026,5027,May 17 2018,DOG,UNKNOWN,,U,False,Manhattan,
5027,5028,May 15 2018,DOG,Shih Tzu,7,M,True,Manhattan,10024
5028,5029,May 13 2018,DOG,Cane Corso,3,M,False,Manhattan,10014
5029,5030,May 13 2018,DOG,Beagle,,U,False,Manhattan,10029
5030,5031,May 14 2018,DOG,,,U,False,Manhattan,10029
5031,5032,May 12 2018,DOG,Dachshund Smooth Coat,3,F,False,Manhattan,10023
5032,5033,May 15 2018,DOG,Mixed/Other,4,M,False,Manhattan,10029
5033,5034,May 16 2018,DOG,HAVANESE MIX,,F,True,Manhattan,10027
5034,5035,May 16 2018,DOG,CORGI,2,F,True,Manhattan,10013
5035,5036,May 15 2018,DOG,TERRIER MIX,10,M,True,Manhattan,10025
5036,5037,May 15 2018,DOG,,,U,False,Manhattan,
5037,5038,May 16 2018,DOG,,,U,False,Manhattan,
5038,5039,May 17 2018,DOG,Beagle,7,M,True,Manhattan,10038
5039,5040,May 16 2018,DOG,,,U,False,Manhattan,
5040,5041,May 17 2018,DOG,Havanese,8,M,True,Manhattan,
5041,5042,May 19 2018,DOG,POODLE MIX,6,F,True,Manhattan,10128
5042,5043,May 18 2018,DOG,Pit Bull,4,F,True,Manhattan,
5043,5044,May 22 2018,DOG,UNKNOWN,,U,False,Manhattan,10033
5044,5045,May 21 2018,DOG,Pit Bull,3M,M,True,Manhattan,10002
5045,5046,May 19 2018,DOG,Cotton De Tulear,2,M,True,Manhattan,10023
5046,5047,May 18 2018,DOG,Pit Bull,,U,False,Manhattan,10010
5047,5048,May 19 2018,DOG,SHEPHERD,,U,False,Manhattan,
5048,5049,May 17 2018,DOG,,,U,False,Manhattan,10012
5049,5050,May 20 2018,DOG,,,U,False,Manhattan,10031
5050,5051,May 21 2018,DOG,Mixed/Other,8,F,True,Manhattan,
5051,5052,May 22 2018,DOG,Great Dane,2,M,True,Manhattan,10075
5052,5053,May 22 2018,DOG,Shih Tzu,1,F,True,Manhattan,
5053,5054,May 23 2018,DOG,COLLIE,,U,False,Manhattan,10025
5054,5055,May 22 2018,DOG,Old English Sheepdog,,U,False,Manhattan,10028
5055,5056,May 23 2018,DOG,LARGE MIXED BREED,,U,False,Manhattan,10003
5056,5057,May 23 2018,DOG,Pomeranian,1,M,False,Manhattan,10032
5057,5058,May 23 2018,DOG,,,U,False,Manhattan,10044
5058,5059,May 24 2018,DOG,,,U,False,Manhattan,
5059,5060,May 22 2018,DOG,Bull dog,,U,False,Manhattan,
5060,5061,May 24 2018,DOG,Yorkshire Terrier,,U,False,Manhattan,10029
5061,5062,May 27 2018,DOG,Chihuahua,,U,False,Manhattan,10040
5062,5063,May 26 2018,DOG,Pit Bull,,U,False,Manhattan,10027
5063,5064,May 25 2018,DOG,,,U,False,Manhattan,10065
5064,5065,May 24 2018,DOG,,,U,False,Manhattan,
5065,5066,May 28 2018,DOG,,,U,False,Manhattan,
5066,5067,May 29 2018,DOG,Shiba Inu,11,M,False,Manhattan,
5067,5068,May 25 2018,DOG,BEAGLE MIX,8,M,True,Manhattan,10013
5068,5069,May 20 2018,DOG,Mixed/Other,,M,False,Manhattan,10030
5069,5070,May 21 2018,DOG,Mixed/Other,2,M,False,Manhattan,10019
5070,5071,May 30 2018,DOG,,,U,False,Manhattan,10038
5071,5072,May 30 2018,DOG,Great Dane,,U,False,Manhattan,10032
5072,5073,May 23 2018,DOG,,,U,False,Manhattan,
5073,5074,May 30 2018,DOG,Dachshund Smooth Coat Miniature,13,F,True,Manhattan,10023
5074,5075,May 30 2018,DOG,Pit Bull,,U,False,Manhattan,
5075,5076,May 22 2018,DOG,TERRIER MIX,5,F,False,Manhattan,10025
5076,5077,May 12 2018,DOG,Pit Bull,,U,False,Manhattan,10035
5077,5078,June 01 2018,DOG,,,U,False,Manhattan,10003
5078,5079,June 02 2018,DOG,Pit Bull,2,M,False,Manhattan,
5079,5080,June 03 2018,DOG,Cavalier King Charles Spaniel,7,M,True,Manhattan,10075
5080,5081,May 26 2018,DOG,Akita,1,M,True,Manhattan,
5081,5082,June 03 2018,DOG,Beagle,1,M,True,Manhattan,10003
5082,5083,June 01 2018,DOG,Chihuahua,6,M,True,Manhattan,10025
5083,5084,May 24 2018,DOG,Chihuahua,,U,False,Manhattan,10003
5084,5085,May 31 2018,DOG,Rottweiler,,U,False,Manhattan,
5085,5086,June 01 2018,DOG,BICHON FRISE,10,M,False,Manhattan,
5086,5087,June 02 2018,DOG,,,U,False,Manhattan,
5087,5088,June 07 2018,DOG,MIXED BREED,2,M,True,Manhattan,
5088,5089,June 02 2018,DOG,Pit Bull,,U,False,Manhattan,10035
5089,5090,June 04 2018,DOG,Pit Bull,,U,False,Manhattan,
5090,5091,June 01 2018,DOG,MEDIUM SIZE MIX,8,M,True,Manhattan,
5091,5092,June 08 2018,DOG,Chow Chow,8,M,True,Manhattan,10065
5092,5093,June 07 2018,DOG,Mixed/Other,8,M,False,Manhattan,10029
5093,5094,June 04 2018,DOG,German Shepherd,6,F,True,Manhattan,10028
5094,5095,June 08 2018,DOG,,,U,False,Manhattan,
5095,5096,June 05 2018,DOG,West High White Terrier,2,U,True,Manhattan,
5096,5097,April 11 2018,DOG,Pit Bull,,U,False,Manhattan,10014
5097,5098,June 11 2018,DOG,Tibetan Terrier,5,M,True,Manhattan,10019
5098,5099,June 09 2018,DOG,Mixed/Other,13,F,True,Manhattan,10065
5099,5100,June 10 2018,DOG,,,U,False,Manhattan,10003
5100,5101,June 11 2018,DOG,JAPANESE SPITZ,1,M,True,Manhattan,10027
5101,5102,June 02 2018,DOG,Mixed/Other,1,M,False,Manhattan,10029
5102,5103,June 08 2018,DOG,Shih Tzu,6,M,True,Manhattan,10027
5103,5104,June 09 2018,DOG,Pit Bull,,U,False,Manhattan,
5104,5105,June 11 2018,DOG,SHERLYN SHEPHERD,3,M,True,Manhattan,10040
5105,5106,June 08 2018,DOG,Saint Bernard,2,M,True,Manhattan,10075
5106,5107,June 08 2018,DOG,POODLE/ SHIH- TZU,15,M,True,Manhattan,10011
5107,5108,June 10 2018,DOG,Cairn Terrier,14,F,True,Manhattan,
5108,5109,June 12 2018,DOG,"Poodle, Standard",11,M,True,Manhattan,10025
5109,5110,June 12 2018,DOG,Chihuahua,8,F,True,Manhattan,10128
5110,5111,June 12 2018,DOG,,,U,False,Manhattan,
5111,5112,June 10 2018,DOG,,,U,False,Manhattan,
5112,5113,June 08 2018,DOG,,,U,False,Manhattan,10010
5113,5114,June 09 2018,DOG,Mixed/Other,4,M,False,Manhattan,10029
5114,5115,June 09 2018,DOG,Mixed/Other,1,M,False,Manhattan,10029
5115,5116,June 11 2018,DOG,Mixed/Other,8,M,False,Manhattan,10029
5116,5117,June 10 2018,DOG,Mixed/Other,3,M,False,Manhattan,10029
5117,5118,June 13 2018,DOG,,,U,False,Manhattan,10032
5118,5119,June 13 2018,DOG,BOXER MIX,1,M,True,Manhattan,10012
5119,5120,June 15 2018,DOG,,9,F,True,Manhattan,
5120,5121,June 14 2018,DOG,Jack Russ,,U,False,Manhattan,10037
5121,5122,June 12 2018,DOG,Pit Bull,,U,False,Manhattan,10034
5122,5123,June 13 2018,DOG,,,U,False,Manhattan,10024
5123,5124,June 16 2018,DOG,,,U,False,Manhattan,10019
5124,5125,June 16 2018,DOG,,,U,False,Manhattan,
5125,5126,June 15 2018,DOG,HIGHLAND TERRIER,,U,False,Manhattan,
5126,5127,June 15 2018,DOG,,,U,False,Manhattan,
5127,5128,June 18 2018,DOG,Shiba Inu,4,M,True,Manhattan,10011
5128,5129,June 19 2018,DOG,PIT/ PUG MIX,3,M,False,Manhattan,10031
5129,5130,June 13 2018,DOG,Mixed/Other,5,M,False,Manhattan,10029
5130,5131,June 15 2018,DOG,,,U,False,Manhattan,10025
5131,5132,June 14 2018,DOG,Rottweiler,,U,False,Manhattan,10021
5132,5133,June 18 2018,DOG,,,U,False,Manhattan,10013
5133,5134,June 13 2018,DOG,American Eskimo,11,M,True,Manhattan,
5134,5135,June 16 2018,DOG,Siberian Husky,,U,False,Manhattan,
5135,5136,June 17 2018,DOG,,,U,False,Manhattan,10035
5136,5137,June 17 2018,DOG,,,U,False,Manhattan,10013
5137,5138,June 12 2018,DOG,Mixed/Other,2,F,False,Manhattan,10034
5138,5139,June 15 2018,DOG,Mixed/Other,,M,False,Manhattan,10029
5139,5140,June 13 2018,DOG,Mixed/Other,5,M,False,Manhattan,10029
5140,5141,June 22 2018,DOG,MALTIPOO,8,M,True,Manhattan,10014
5141,5142,June 23 2018,DOG,Yorkshire Terrier,5,M,True,Manhattan,10025
5142,5143,June 27 2018,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Manhattan,10128
5143,5144,June 18 2018,DOG,Chihuahua,,U,False,Manhattan,
5144,5145,June 19 2018,DOG,Pit Bull,,U,False,Manhattan,10027
5145,5146,June 20 2018,DOG,,,U,False,Manhattan,10017
5146,5147,June 20 2018,DOG,MIXED BREED,4,F,True,Manhattan,10025
5147,5148,June 19 2018,DOG,UNKNOWN,,U,False,Manhattan,
5148,5149,June 29 2018,DOG,Great Dane,1,F,True,Manhattan,
5149,5150,June 28 2018,DOG,BEAGLE TERRIER MIX,8,M,True,Manhattan,10128
5150,5151,June 25 2018,DOG,Wheaton Terrier,1,M,True,Manhattan,10005
5151,5152,June 23 2018,DOG,"Mastiff, Bull",,U,False,Manhattan,
5152,5153,June 27 2018,DOG,,,U,False,Manhattan,10023
5153,5154,June 25 2018,DOG,Pit Bull,,U,False,Manhattan,10033
5154,5155,June 23 2018,DOG,Cocker Spaniel,,U,False,Manhattan,
5155,5156,June 23 2018,DOG,"Bull Dog, English",,U,False,Manhattan,10069
5156,5157,June 26 2018,DOG,Yorkshire Terrier,,F,False,Manhattan,
5157,5158,June 24 2018,DOG,Shih Tzu,7,F,True,Manhattan,
5158,5159,June 29 2018,DOG,MALTIPOO,5M,F,True,Manhattan,
5159,5160,June 19 2018,DOG,"Schnauzer, Miniature",,U,False,Manhattan,10011
5160,5161,June 23 2018,DOG,Chihuahua,,U,False,Manhattan,10038
5161,5162,July 03 2018,DOG,Chihuahua,6,F,False,Manhattan,10065
5162,5163,June 28 2018,DOG,Portuguese Water Dog,7,M,True,Manhattan,
5163,5164,July 01 2018,DOG,Pit Bull,,U,False,Manhattan,10002
5164,5165,June 30 2018,DOG,Jack Russ,2,M,False,Manhattan,10026
5165,5166,June 27 2018,DOG,Mixed/Other,8,M,False,Manhattan,10029
5166,5167,June 24 2018,DOG,Mixed/Other,3,M,True,Manhattan,10013
5167,5168,June 26 2018,DOG,Maltese,,U,False,Manhattan,10024
5168,5169,June 27 2018,DOG,LONG HAIRED DACHSHUND X,8,M,True,Manhattan,10028
5169,5170,June 27 2018,DOG,Pit Bull,,U,False,Manhattan,
5170,5171,June 27 2018,DOG,Shih Tzu,,U,False,Manhattan,
5171,5172,July 01 2018,DOG,YORKIE / MALTESE MIX,,U,False,Manhattan,10013
5172,5173,June 30 2018,DOG,,,U,False,Manhattan,
5173,5174,July 01 2018,DOG,LABRADOODLE MIX,5M,F,False,Manhattan,10075
5174,5175,July 04 2018,DOG,Mixed/Other,2,M,False,Manhattan,10029
5175,5176,July 04 2018,DOG,Mixed/Other,2,M,False,Manhattan,10029
5176,5177,July 04 2018,DOG,,2,M,False,Manhattan,10029
5177,5178,June 25 2018,DOG,Mixed/Other,1,M,False,Manhattan,10465
5178,5179,July 01 2018,DOG,American Staffordshire Terrier,3,F,True,Manhattan,10033
5179,5180,June 30 2018,DOG,,,U,False,Manhattan,10009
5180,5181,July 01 2018,DOG,,,U,False,Manhattan,
5181,5182,June 29 2018,DOG,,,U,False,Manhattan,
5182,5183,June 29 2018,DOG,,,U,False,Manhattan,
5183,5184,July 03 2018,DOG,Chihuahua,,U,False,Manhattan,10032
5184,5185,June 08 2018,DOG,UNKNOWN,,U,False,Manhattan,10024
5185,5186,July 02 2018,DOG,,,U,False,Manhattan,10025
5186,5187,July 03 2018,DOG,,,U,False,Manhattan,
5187,5188,July 04 2018,DOG,,,U,False,Manhattan,10025
5188,5189,July 04 2018,DOG,,,U,False,Manhattan,10009
5189,5190,July 05 2018,DOG,Mixed/Other,3,M,False,Manhattan,10029
5190,5191,July 05 2018,DOG,Mixed/Other,9,F,False,Manhattan,10029
5191,5192,July 07 2018,DOG,,,U,False,Manhattan,
5192,5193,July 08 2018,DOG,,,U,False,Manhattan,10024
5193,5194,July 08 2018,DOG,SCHNAUZER MIX,9,M,True,Manhattan,10023
5194,5195,July 07 2018,DOG,,,U,False,Manhattan,
5195,5196,July 07 2018,DOG,MALTESE MIX,10,M,True,Manhattan,10040
5196,5197,July 07 2018,DOG,,,U,False,Manhattan,10031
5197,5198,July 10 2018,DOG,MIXED,1,M,True,Manhattan,10013
5198,5199,July 11 2018,DOG,UNKNOWN,,U,False,Manhattan,10029
5199,5200,July 10 2018,DOG,Pit Bull,3,M,False,Manhattan,10039
5200,5201,June 10 2018,DOG,Pit Bull,,U,False,Manhattan,10025
5201,5202,July 15 2018,DOG,Pit Bull,,U,False,Manhattan,10034
5202,5203,July 13 2018,DOG,Belgian Malinois,6,M,False,Manhattan,10003
5203,5204,July 15 2018,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,False,Manhattan,10002
5204,5205,July 13 2018,DOG,Mixed/Other,4,M,False,Manhattan,10032
5205,5206,July 01 2018,DOG,Jack Russ,,U,False,Manhattan,10036
5206,5207,July 11 2018,DOG,SAINT BERNARD/ AKITA MIX,,U,False,Manhattan,10002
5207,5208,July 16 2018,DOG,UNKNOWN,,U,False,Manhattan,10036
5208,5209,July 16 2018,DOG,UNSURE,4,M,True,Manhattan,10032
5209,5210,July 17 2018,DOG,Mixed/Other,12,F,True,Manhattan,10025
5210,5211,July 17 2018,DOG,Siberian Husky,,U,False,Manhattan,10031
5211,5212,July 18 2018,DOG,SHIH TZU MIX,6,M,True,Manhattan,10029
5212,5213,July 18 2018,DOG,"Bull Dog, English",7,F,True,Manhattan,10013
5213,5214,July 19 2018,DOG,UNKNOWN,,U,False,Manhattan,
5214,5215,July 17 2018,DOG,German Shepherd,,U,False,Manhattan,
5215,5216,July 21 2018,DOG,Pit Bull,9,F,True,Manhattan,10009
5216,5217,July 19 2018,DOG,Dachshund Smooth Coat,,U,False,Manhattan,
5217,5218,July 23 2018,DOG,MIXED,,M,False,Manhattan,10065
5218,5219,June 13 2018,DOG,,,U,False,Manhattan,10012
5219,5220,May 31 2018,DOG,Pit Bull,,U,False,Manhattan,
5220,5221,May 28 2018,DOG,,,U,False,Manhattan,10037
5221,5222,May 01 2018,DOG,Pit Bull,2,U,False,Manhattan,10025
5222,5223,May 11 2018,DOG,Mixed/Other,,U,False,Manhattan,10035
5223,5224,July 19 2018,DOG,Pit Bull,,U,False,Manhattan,10128
5224,5225,June 08 2018,DOG,Chihuahua,2,M,False,Manhattan,10031
5225,5226,July 24 2018,DOG,UNKNOWN,,U,False,Manhattan,10003
5226,5227,July 19 2018,DOG,Labrador Retriever,,U,False,Manhattan,10014
5227,5228,July 24 2018,DOG,Golden Retriever,6,M,False,Manhattan,
5228,5229,July 19 2018,DOG,,,U,False,Manhattan,10031
5229,5230,July 26 2018,DOG,LAB / PIT BULL MIX,8,F,True,Manhattan,
5230,5231,July 27 2018,DOG,Beagle,,U,False,Manhattan,10031
5231,5232,July 27 2018,DOG,MIXED BREED,3,M,False,Manhattan,10029
5232,5233,July 29 2018,DOG,Shih Tzu,5,M,False,Manhattan,
5233,5234,July 27 2018,DOG,Yorkshire Terrier,,U,False,Manhattan,
5234,5235,July 27 2018,DOG,Golden Retriever,4,M,True,Manhattan,10022
5235,5236,July 28 2018,DOG,LAB / BOXER / PIT BULL MIX,3,F,True,Manhattan,10005
5236,5237,July 29 2018,DOG,SMALL MIXED BREED,9M,M,False,Manhattan,10029
5237,5238,July 27 2018,DOG,Mixed/Other,,M,False,Manhattan,10027
5238,5239,July 30 2018,DOG,Mixed/Other,,U,False,Manhattan,10029
5239,5240,July 24 2018,DOG,,8W,U,False,Manhattan,10022
5240,5241,August 03 2018,DOG,UNKNOWN,,U,False,Manhattan,10009
5241,5242,August 05 2018,DOG,TERRIER,,U,False,Manhattan,10025
5242,5243,July 26 2018,DOG,UNKNOWN,8,M,True,Manhattan,10069
5243,5244,August 06 2018,DOG,Pit Bull,,U,False,Manhattan,
5244,5245,July 29 2018,DOG,Pit Bull,,U,False,Manhattan,
5245,5246,July 30 2018,DOG,Shih Tzu,16 MONS,M,False,Manhattan,10027
5246,5247,July 31 2018,DOG,Chihuahua,,U,False,Manhattan,
5247,5248,July 29 2018,DOG,Mixed/Other,,U,False,Manhattan,
5248,5249,August 07 2018,DOG,UNKNOWN,,U,False,Manhattan,
5249,5250,August 08 2018,DOG,Mixed/Other,4,F,False,Manhattan,10013
5250,5251,July 18 2018,DOG,Jack Russ,,U,False,Manhattan,10024
5251,5252,August 08 2018,DOG,UNKNOWN,,U,False,Manhattan,10035
5252,5253,July 31 2018,DOG,Bull dog,,U,False,Manhattan,10006
5253,5254,August 01 2018,DOG,UNKNOWN,,U,False,Manhattan,
5254,5255,July 30 2018,DOG,Jack Russ,3,F,False,Manhattan,10025
5255,5256,August 08 2018,DOG,YORKIE/SHIHTZU,5,M,True,Manhattan,10040
5256,5257,August 09 2018,DOG,Borzoi,9,M,False,Manhattan,10025
5257,5258,August 10 2018,DOG,Akita,,U,False,Manhattan,
5258,5259,August 10 2018,DOG,TERRIER,,U,False,Manhattan,10028
5259,5260,August 08 2018,DOG,Pit Bull,1,F,False,Manhattan,
5260,5261,August 05 2018,DOG,Jack Russ,,U,False,Manhattan,10025
5261,5262,August 13 2018,DOG,SHEPHERD / PIT BULL MIX,4,M,True,Manhattan,10026
5262,5263,August 10 2018,DOG,SMALL MIXED BREED,3,M,False,Manhattan,10029
5263,5264,August 11 2018,DOG,Dachshund Smooth Coat,,U,False,Manhattan,10034
5264,5265,August 10 2018,DOG,Pit Bull,,U,False,Manhattan,10027
5265,5266,August 11 2018,DOG,,,U,False,Manhattan,10040
5266,5267,August 11 2018,DOG,SMALL MIXED BREED,,U,False,Manhattan,10017
5267,5268,August 06 2018,DOG,UNCERTAIN,,U,False,Manhattan,10010
5268,5269,August 08 2018,DOG,AUSTRALIAN CATTLE DOG,,U,False,Manhattan,10003
5269,5270,August 15 2018,DOG,Papillon,8,M,True,Manhattan,10002
5270,5271,August 15 2018,DOG,"Bull Dog, French",3,M,True,Manhattan,10019
5271,5272,August 17 2018,DOG,UNKNOWN,,U,False,Manhattan,
5272,5273,August 16 2018,DOG,Pit Bull,,U,False,Manhattan,10039
5273,5274,August 16 2018,DOG,"Bull Dog, French",4,F,True,Manhattan,11378
5274,5275,August 19 2018,DOG,Shiba Inu,2,M,True,Manhattan,10028
5275,5276,July 31 2018,DOG,,,U,False,Manhattan,
5276,5277,August 18 2018,DOG,Mixed/Other,2,F,False,Manhattan,10027
5277,5278,August 19 2018,DOG,MIXED BREED,11,M,False,Manhattan,10029
5278,5279,August 09 2018,DOG,Labrador Retriever Crossbreed,4,M,True,Manhattan,10025
5279,5280,August 18 2018,DOG,LARGE MIXED BREED,2,M,False,Manhattan,10002
5280,5281,August 19 2018,DOG,UNKNOWN,,U,False,Manhattan,10024
5281,5282,August 21 2018,DOG,MIXED BREED,3,M,False,Manhattan,10029
5282,5283,August 09 2018,DOG,UNKNOWN,,U,False,Manhattan,
5283,5284,August 19 2018,DOG,German Shepherd,1,M,True,Manhattan,10003
5284,5285,August 25 2018,DOG,Mixed/Other,3,M,False,Manhattan,10029
5285,5286,August 18 2018,DOG,Yorkshire Terrier,2,M,True,Manhattan,10022
5286,5287,August 25 2018,DOG,UNKNOWN,,U,False,Manhattan,
5287,5288,August 27 2018,DOG,Pit Bull,,U,False,Manhattan,10010
5288,5289,August 28 2018,DOG,Belgian Malinois,6,M,True,Manhattan,10065
5289,5290,August 21 2018,DOG,Pomeranian,5,F,True,Manhattan,10016
5290,5291,August 25 2018,DOG,Pit Bull,,U,False,Manhattan,
5291,5292,August 09 2018,DOG,Pit Bull,,U,False,Manhattan,10035
5292,5293,August 28 2018,DOG,UNKNOWN,,U,False,Manhattan,10028
5293,5294,August 28 2018,DOG,Pit Bull,,U,False,Manhattan,10069
5294,5295,August 29 2018,DOG,Mixed/Other,,U,False,Manhattan,10026
5295,5296,August 28 2018,DOG,UNKNOWN,,U,False,Manhattan,
5296,5297,August 28 2018,DOG,PIT BULL / MIXED BREED,2,F,True,Manhattan,10025
5297,5298,August 30 2018,DOG,Labrador Retriever,,U,False,Manhattan,10016
5298,5299,August 30 2018,DOG,MIXED BREED,,M,False,Manhattan,10031
5299,5300,August 21 2018,DOG,UNKNOWN,,U,False,Manhattan,10031
5300,5301,September 02 2018,DOG,MIXED BREED,8,F,True,Manhattan,
5301,5302,August 25 2018,DOG,Pit Bull,,U,False,Manhattan,10019
5302,5303,August 23 2018,DOG,Pit Bull,3,F,True,Manhattan,10011
5303,5304,August 26 2018,DOG,Chihuahua,,U,False,Manhattan,10022
5304,5305,September 04 2018,DOG,CHIHUAHUA / DACHSHUND MIX,7,M,True,Manhattan,10002
5305,5306,September 03 2018,DOG,BASENJI MIX,1,F,True,Manhattan,10009
5306,5307,September 04 2018,DOG,Mixed/Other,5,M,False,Manhattan,10039
5307,5308,September 07 2018,DOG,Mixed/Other,2,M,False,Manhattan,10029
5308,5309,September 06 2018,DOG,UNKNOWN,,U,False,Manhattan,10001
5309,5310,September 06 2018,DOG,Mixed/Other,1,M,False,Manhattan,10040
5310,5311,September 09 2018,DOG,UNKNOWN,,U,False,Manhattan,
5311,5312,September 09 2018,DOG,Pit Bull,,U,False,Manhattan,10038
5312,5313,September 10 2018,DOG,Mixed/Other,3,M,False,Manhattan,10038
5313,5314,September 10 2018,DOG,German Shepherd Crossbreed,15,F,True,Manhattan,10012
5314,5315,September 10 2018,DOG,UNKNOWN,,U,False,Manhattan,10019
5315,5316,September 10 2018,DOG,Lhasa Apso,12,F,True,Manhattan,10065
5316,5317,September 10 2018,DOG,Lhasa Apso,12,F,True,Manhattan,10065
5317,5318,August 24 2018,DOG,Mixed/Other,,U,False,Manhattan,
5318,5319,September 01 2018,DOG,DUTCH SHEPARD,,U,False,Manhattan,10029
5319,5320,September 10 2018,DOG,UNKNOWN,,U,False,Manhattan,
5320,5321,September 06 2018,DOG,MALTESE MIX,11,F,True,Manhattan,10065
5321,5322,February 08 2018,DOG,Rottweiler,2,M,True,Manhattan,10004
5322,5323,September 11 2018,DOG,MIXED BREED,,U,False,Manhattan,10030
5323,5324,September 11 2018,DOG,Mixed/Other,5,M,False,Manhattan,10029
5324,5325,August 31 2018,DOG,Boston Terrier,4,F,False,Manhattan,10040
5325,5326,September 12 2018,DOG,SHILOH SHEPHERD,2,F,True,Manhattan,10027
5326,5327,September 12 2018,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Manhattan,
5327,5328,September 06 2018,DOG,Beagle,11,M,True,Manhattan,10024
